"ent_regis","anio_regis","week_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","date_ref"
"Kansas",2020,26,521,512,520.257581477359,520.257581477359,2020-06-24
"Kansas",2020,27,562,491.2,517.7473046267,517.7473046267,2020-07-01
"Kansas",2020,28,504,508.4,537.964379392197,537.964379392197,2020-07-08
"Kansas",2020,29,518,488.8,539.933459200715,539.933459200715,2020-07-15
"Kansas",2020,30,540,477.2,512.444346388055,512.444346388055,2020-07-22
"Kansas",2020,31,543,487.6,508.58133531193,508.58133531193,2020-07-29
"Kansas",2020,32,601,483.8,507.919585764717,507.919585764717,2020-08-05
"Kansas",2020,33,577,491.6,505.046657041215,505.046657041215,2020-08-12
"Kansas",2020,34,514,467.6,505.466103995696,505.466103995696,2020-08-19
"Kansas",2020,35,532,488.6,509.052827133612,509.052827133612,2020-08-26
"Kansas",2020,36,566,500.2,511.358921125894,511.358921125894,2020-09-02
"Kansas",2020,37,581,499.6,536.965390984462,536.965390984462,2020-09-09
"Kansas",2020,38,553,508,542.953133941257,542.953133941257,2020-09-16
"Kansas",2020,39,601,488.8,561.629388441797,561.629388441797,2020-09-23
"Kansas",2020,40,580,498.2,563.177062743286,563.177062743286,2020-09-30
"Kansas",2020,41,638,496.8,560.891002796369,560.891002796369,2020-10-07
"Kansas",2020,42,635,525.2,564.232295319009,564.232295319009,2020-10-14
"Kansas",2020,43,658,516.2,572.448498770712,572.448498770712,2020-10-21
"Kansas",2020,44,577,526.6,580.508241727743,580.508241727743,2020-10-28
"Kansas",2020,45,679,520.4,559.318022608146,559.318022608146,2020-11-04
"Kansas",2020,46,718,532,559.370585207653,559.370585207653,2020-11-11
"Kansas",2020,47,781,534.8,564.817471979558,564.817471979558,2020-11-18
"Kansas",2020,48,814,528.6,567.205856250091,567.205856250091,2020-11-25
"Kansas",2020,49,870,541.6,577.853314148754,577.853314148754,2020-12-02
"Kansas",2020,50,879,564.2,595.476032332529,595.476032332529,2020-12-09
"Kansas",2020,51,931,543.2,607.675021531287,607.675021531287,2020-12-16
"Kansas",2020,52,855,580.6,609.603545724256,609.603545724256,2020-12-23
"Kansas",2020,53,810,NA,610.785428063955,610.785428063955,2020-12-30
"Kansas",2021,1,789,604,608.348719512882,651.779871686516,2021-01-01
"Kansas",2021,2,787,610.6,609.939448828539,656.517469865286,2021-01-08
"Kansas",2021,3,675,583.4,614.370222057533,666.346418970274,2021-01-15
"Kansas",2021,4,691,590.8,605.450089066187,665.13260259704,2021-01-22
"Kansas",2021,5,681,583.6,601.825136996699,657.503607765779,2021-01-29
"Kansas",2021,6,583,561,603.926879626831,649.224134088429,2021-02-05
"Kansas",2021,7,588,599,601.217849097903,653.776696864296,2021-02-12
"Kansas",2021,8,595,576.2,580.470573611962,640.904885335602,2021-02-19
"Kansas",2021,9,553,555.4,593.649132486594,631.24588239155,2021-02-26
"Kansas",2021,10,528,576.8,585.572854364868,622.96623364887,2021-03-05
"Kansas",2021,11,506,556.6,577.049929371633,619.388233627806,2021-03-12
"Kansas",2021,12,521,541.4,573.602424280048,605.528045045856,2021-03-19
"Kansas",2021,13,522,532,592.720959208844,591.943713417833,2021-03-26
"Kansas",2021,14,507,517.6,592.683418822562,549.868382508012,2021-04-02
"Kansas",2021,15,497,516,589.121714314672,543.021328083104,2021-04-09
"Kansas",2021,16,529,491.2,593.66341201705,538.852527036637,2021-04-16
"Kansas",2021,17,513,490.2,588.210814123029,531.403638549045,2021-04-23
"Kansas",2021,18,513,504.8,588.608681111402,547.918638811404,2021-04-30
"Kansas",2021,19,512,503.6,587.235116737867,552.061094819938,2021-05-07
"Kansas",2021,20,555,486.6,535.621882897008,524.923711272944,2021-05-14
"Kansas",2021,21,482,484.2,531.199663219011,554.952760980141,2021-05-21
"Kansas",2021,22,519,495,533.985834801764,522.915207764695,2021-05-28
"Kansas",2021,23,539,512.8,583.246396019085,561.708209519869,2021-06-04
"Kansas",2021,24,503,491,579.740499830837,559.596835078165,2021-06-11
"Kansas",2021,25,513,492.4,576.382909836581,553.980014482806,2021-06-18
"Kansas",2021,26,534,512,580.193766139183,520.257581477359,2021-06-25
"Kansas",2021,27,541,491.2,588.989772812087,517.7473046267,2021-07-02
"Kansas",2021,28,541,508.4,597.964932421939,537.964379392197,2021-07-09
"Kansas",2021,29,533,488.8,601.709166281295,539.933459200715,2021-07-16
"Kansas",2021,30,532,477.2,590.950669483527,512.444346388055,2021-07-23
"Kansas",2021,31,605,487.6,597.688728345269,508.58133531193,2021-07-30
"Kansas",2021,32,570,483.8,617.451887974007,507.919585764717,2021-08-06
"Kansas",2021,33,625,491.6,628.437838279865,505.046657041215,2021-08-13
"Kansas",2021,34,628,467.6,631.75935384185,505.466103995696,2021-08-20
"Kansas",2021,35,655,488.6,630.499237337888,509.052827133612,2021-08-27
"Kansas",2021,36,612,500.2,633.721545860728,511.358921125894,2021-09-03
"Kansas",2021,37,649,499.6,655.302116804482,536.965390984462,2021-09-10
"Kansas",2021,38,653,508,668.564343786505,542.953133941257,2021-09-17
"Kansas",2021,39,629,488.8,688.388287150418,561.629388441797,2021-09-24
"Kansas",2021,40,581,498.2,690.38600223299,563.177062743286,2021-10-01
"Kansas",2021,41,601,496.8,725.306372226937,560.891002796369,2021-10-08
"Kansas",2021,42,632,525.2,748.206098406998,564.232295319009,2021-10-15
"Kansas",2021,43,598,516.2,787.56728257341,572.448498770712,2021-10-22
"Kansas",2021,44,633,526.6,809.430766754906,580.508241727743,2021-10-29
"Kansas",2021,45,623,520.4,851.143490842751,559.318022608146,2021-11-05
"Kansas",2021,46,574,532,902.770268401124,559.370585207653,2021-11-12
"Kansas",2021,47,645,534.8,992.015116706615,564.817471979558,2021-11-19
"Kansas",2021,48,627,528.6,1066.63955645696,567.205856250091,2021-11-26
"Kansas",2021,49,688,541.6,1097.29947330732,577.853314148754,2021-12-03
"Kansas",2021,50,720,564.2,1095.35830403042,595.476032332529,2021-12-10
"Kansas",2021,51,717,543.2,1069.13343725826,607.675021531287,2021-12-17
"Kansas",2021,52,757,580.6,981.709598528534,609.603545724256,2021-12-24
"Kansas",2022,1,801,604,925.59897537458,651.779871686516,2022-01-01
"Kansas",2022,2,852,610.6,849.791781911175,656.517469865286,2022-01-08
"Kansas",2022,3,795,583.4,785.70559718276,666.346418970274,2022-01-15
"Kansas",2022,4,683,590.8,750.675694002173,665.13260259704,2022-01-22
"Kansas",2022,5,472,583.6,716.707333154185,657.503607765779,2022-01-29
"Kentucky",2020,1,1093,1065.4,1098.08630473767,1098.08630473767,2020-01-01
"Kentucky",2020,2,1058,1144.6,1099.24740437034,1099.24740437034,2020-01-08
"Kentucky",2020,3,1041,1076.4,1105.04139930495,1105.04139930495,2020-01-15
"Kentucky",2020,4,944,1049.6,1089.76440667396,1089.76440667396,2020-01-22
"Kentucky",2020,5,978,1022.8,1080.38385689427,1080.38385689427,2020-01-29
"Kentucky",2020,6,956,1020.8,1060.82915259264,1060.82915259264,2020-02-05
"Kentucky",2020,7,955,983,1054.56563128922,1054.56563128922,2020-02-12
"Kentucky",2020,8,992,1027.4,1037.70665813694,1037.70665813694,2020-02-19
"Kentucky",2020,9,1022,1028.8,1030.26883459975,1030.26883459975,2020-02-26
"Kentucky",2020,10,1006,1024.8,1026.42510916123,1026.42510916123,2020-03-04
"Kentucky",2020,11,1021,965,1027.10410847738,1027.10410847738,2020-03-11
"Kentucky",2020,12,949,974.2,1015.18182707821,1015.18182707821,2020-03-18
"Kentucky",2020,13,937,993.4,1011.13158224211,1011.13158224211,2020-03-25
"Kentucky",2020,14,1048,960.6,1003.98875367811,1003.98875367811,2020-04-01
"Kentucky",2020,15,1026,958,1006.19989005244,1006.19989005244,2020-04-08
"Kentucky",2020,16,960,990.2,1040.959201773,1040.959201773,2020-04-15
"Kentucky",2020,17,975,954,1033.11841601799,1033.11841601799,2020-04-22
"Kentucky",2020,18,998,910.4,1012.91106318487,1012.91106318487,2020-04-29
"Kentucky",2020,19,1006,923.8,988.80995060571,988.80995060571,2020-05-06
"Kentucky",2020,20,995,911.4,975.242811021935,975.242811021935,2020-05-13
"Kentucky",2020,21,998,891.6,977.452458485258,977.452458485258,2020-05-20
"Kentucky",2020,22,987,870,969.840056070685,969.840056070685,2020-05-27
"Kentucky",2020,23,918,893,962.165876628181,962.165876628181,2020-06-03
"Kentucky",2020,24,1002,926.8,961.36221282958,961.36221282958,2020-06-10
"Kentucky",2020,25,966,885.6,929.657378578214,929.657378578214,2020-06-17
"Kentucky",2020,26,937,903.2,962.262263050314,962.262263050314,2020-06-24
"Kentucky",2020,27,993,903.4,952.292420995496,952.292420995496,2020-07-01
"Kentucky",2020,28,1047,890,919.088203128432,919.088203128432,2020-07-08
"Kentucky",2020,29,936,866.6,920.608340332233,920.608340332233,2020-07-15
"Kentucky",2020,30,968,865,921.792048019451,921.792048019451,2020-07-22
"Kentucky",2020,31,1031,874,917.612347208942,917.612347208942,2020-07-29
"Kentucky",2020,32,1007,893.2,918.459095285307,918.459095285307,2020-08-05
"Kentucky",2020,33,1015,875.8,920.559076894246,920.559076894246,2020-08-12
"Kentucky",2020,34,1078,878.6,924.671573096897,924.671573096897,2020-08-19
"Kentucky",2020,35,1007,877.8,926.335535436635,926.335535436635,2020-08-26
"Kentucky",2020,36,1055,883.8,927.489777342928,927.489777342928,2020-09-02
"Kentucky",2020,37,1020,909.8,930.634885153547,930.634885153547,2020-09-09
"Kentucky",2020,38,1017,903.2,937.750824531378,937.750824531378,2020-09-16
"Kentucky",2020,39,1069,913.2,940.859406854102,940.859406854102,2020-09-23
"Kentucky",2020,40,1008,901,945.745849255696,945.745849255696,2020-09-30
"Kentucky",2020,41,1068,911.2,952.978311496326,952.978311496326,2020-10-07
"Kentucky",2020,42,1127,940.6,950.697111767556,950.697111767556,2020-10-14
"Kentucky",2020,43,1183,949.8,964.498779825805,964.498779825805,2020-10-21
"Kentucky",2020,44,1125,935,1023.14984672925,1023.14984672925,2020-10-28
"Kentucky",2020,45,1181,902,1035.18100498456,1035.18100498456,2020-11-04
"Kentucky",2020,46,1187,974,1000.08198868944,1000.08198868944,2020-11-11
"Kentucky",2020,47,1289,990.4,1009.91755499549,1009.91755499549,2020-11-18
"Kentucky",2020,48,1332,945.6,1024.995881808,1024.995881808,2020-11-25
"Kentucky",2020,49,1357,977.2,1043.12910099291,1043.12910099291,2020-12-02
"Kentucky",2020,50,1410,1015.8,1072.07688824978,1072.07688824978,2020-12-09
"Kentucky",2020,51,1382,1008.4,1104.5855477601,1104.5855477601,2020-12-16
"Kentucky",2020,52,1485,1084.2,1116.03884537637,1116.03884537637,2020-12-23
"Kentucky",2020,53,1409,NA,1123.40389674988,1123.40389674988,2020-12-30
"Kentucky",2021,1,1295,1065.4,1126.10330887439,1098.08630473767,2021-01-01
"Kentucky",2021,2,1399,1144.6,1127.65596461099,1099.24740437034,2021-01-08
"Kentucky",2021,3,1322,1076.4,1107.65785597253,1105.04139930495,2021-01-15
"Kentucky",2021,4,1259,1049.6,1090.28064858932,1089.76440667396,2021-01-22
"Kentucky",2021,5,1170,1022.8,1067.22045257638,1080.38385689427,2021-01-29
"Kentucky",2021,6,1167,1020.8,1057.49825406961,1060.82915259264,2021-02-05
"Kentucky",2021,7,1143,983,1047.75821467344,1054.56563128922,2021-02-12
"Kentucky",2021,8,1113,1027.4,1041.32741724721,1037.70665813694,2021-02-19
"Kentucky",2021,9,1075,1028.8,1040.35542550304,1030.26883459975,2021-02-26
"Kentucky",2021,10,1135,1024.8,1053.8560768661,1026.42510916123,2021-03-05
"Kentucky",2021,11,1024,965,1086.83583811964,1027.10410847738,2021-03-12
"Kentucky",2021,12,1033,974.2,1068.41574183632,1015.18182707821,2021-03-19
"Kentucky",2021,13,986,993.4,1011.81054969885,1011.13158224211,2021-03-26
"Kentucky",2021,14,1068,960.6,1054.9732690637,1003.98875367811,2021-04-02
"Kentucky",2021,15,1045,958,1074.60717014647,1006.19989005244,2021-04-09
"Kentucky",2021,16,1033,990.2,1084.24000161826,1040.959201773,2021-04-16
"Kentucky",2021,17,1017,954,1081.41465554749,1033.11841601799,2021-04-23
"Kentucky",2021,18,971,910.4,1006.62808147669,1012.91106318487,2021-04-30
"Kentucky",2021,19,957,923.8,1069.35069735402,988.80995060571,2021-05-07
"Kentucky",2021,20,1047,911.4,1074.74841296138,975.242811021935,2021-05-14
"Kentucky",2021,21,1045,891.6,1068.76842234509,977.452458485258,2021-05-21
"Kentucky",2021,22,982,870,1054.35953685814,969.840056070685,2021-05-28
"Kentucky",2021,23,1008,893,1052.01417164045,962.165876628181,2021-06-04
"Kentucky",2021,24,1073,926.8,1061.1700364326,961.36221282958,2021-06-11
"Kentucky",2021,25,1010,885.6,1044.8554061622,929.657378578214,2021-06-18
"Kentucky",2021,26,988,903.2,1058.96374675304,962.262263050314,2021-06-25
"Kentucky",2021,27,989,903.4,1056.9563981507,952.292420995496,2021-07-02
"Kentucky",2021,28,1005,890,1068.17779416336,919.088203128432,2021-07-09
"Kentucky",2021,29,1020,866.6,1083.21230095754,920.608340332233,2021-07-16
"Kentucky",2021,30,1023,865,1093.61116316104,921.792048019451,2021-07-23
"Kentucky",2021,31,1080,874,1091.0062715129,917.612347208942,2021-07-30
"Kentucky",2021,32,1113,893.2,1118.92212434556,918.459095285307,2021-08-06
"Kentucky",2021,33,1195,875.8,1136.27808643017,920.559076894246,2021-08-13
"Kentucky",2021,34,1262,878.6,1133.90573710552,924.671573096897,2021-08-20
"Kentucky",2021,35,1414,877.8,1145.97690882734,926.335535436635,2021-08-27
"Kentucky",2021,36,1378,883.8,1141.77286108784,927.489777342928,2021-09-03
"Kentucky",2021,37,1412,909.8,1141.04746803644,930.634885153547,2021-09-10
"Kentucky",2021,38,1446,903.2,1173.77708494124,937.750824531378,2021-09-17
"Kentucky",2021,39,1420,913.2,1180.03534952328,940.859406854102,2021-09-24
"Kentucky",2021,40,1281,901,1206.16915647232,945.745849255696,2021-10-01
"Kentucky",2021,41,1275,911.2,1237.19942241584,952.978311496326,2021-10-08
"Kentucky",2021,42,1176,940.6,1262.3000281033,950.697111767556,2021-10-15
"Kentucky",2021,43,1117,949.8,1337.24701679508,964.498779825805,2021-10-22
"Kentucky",2021,44,1141,935,1366.0424942147,1023.14984672925,2021-10-29
"Kentucky",2021,45,1109,902,1404.21536851335,1035.18100498456,2021-11-05
"Kentucky",2021,46,1165,974,1464.35882012408,1000.08198868944,2021-11-12
"Kentucky",2021,47,1137,990.4,1546.65747890157,1009.91755499549,2021-11-19
"Kentucky",2021,48,1144,945.6,1634.98940894625,1024.995881808,2021-11-26
"Kentucky",2021,49,1256,977.2,1711.93012914188,1043.12910099291,2021-12-03
"Kentucky",2021,50,1145,1015.8,1693.76654525311,1072.07688824978,2021-12-10
"Kentucky",2021,51,1212,1008.4,1701.55680553859,1104.5855477601,2021-12-17
"Kentucky",2021,52,1158,1084.2,1662.69557268299,1116.03884537637,2021-12-24
"Kentucky",2022,1,1119,1065.4,1607.70083834458,1098.08630473767,2022-01-01
"Kentucky",2022,2,1128,1144.6,1528.87035743871,1099.24740437034,2022-01-08
"Kentucky",2022,3,930,1076.4,1463.04707138211,1105.04139930495,2022-01-15
"Kentucky",2022,4,680,1049.6,1399.53334135656,1089.76440667396,2022-01-22
"Kentucky",2022,5,357,1022.8,1342.9087910253,1080.38385689427,2022-01-29
"Louisiana",2020,1,927,1080.6,1129.77093321958,1129.77093321958,2020-01-01
"Louisiana",2020,2,967,1084.4,1130.43030030742,1130.43030030742,2020-01-08
"Louisiana",2020,3,960,1082.2,1139.94867249818,1139.94867249818,2020-01-15
"Louisiana",2020,4,970,993.2,1117.64157758775,1117.64157758775,2020-01-22
"Louisiana",2020,5,977,981.2,1100.718620984,1100.718620984,2020-01-29
"Louisiana",2020,6,956,1006.4,1080.69417677289,1080.69417677289,2020-02-05
"Louisiana",2020,7,951,967.6,1005.29730316628,1005.29730316628,2020-02-12
"Louisiana",2020,8,950,954.8,999.984225087186,999.984225087186,2020-02-19
"Louisiana",2020,9,993,925.4,990.083190180287,990.083190180287,2020-02-26
"Louisiana",2020,10,964,921.8,980.307218898422,980.307218898422,2020-03-04
"Louisiana",2020,11,994,929.2,975.69671380155,975.69671380155,2020-03-11
"Louisiana",2020,12,955,933.8,964.859990226493,964.859990226493,2020-03-18
"Louisiana",2020,13,1233,928.6,946.769897650021,946.769897650021,2020-03-25
"Louisiana",2020,14,1390,923.8,943.391785362708,943.391785362708,2020-04-01
"Louisiana",2020,15,1529,869.6,928.833027278902,928.833027278902,2020-04-08
"Louisiana",2020,16,1360,865.4,924.476212311882,924.476212311882,2020-04-15
"Louisiana",2020,17,1248,911.2,921.067709704041,921.067709704041,2020-04-22
"Louisiana",2020,18,1171,856.8,913.162270857498,913.162270857498,2020-04-29
"Louisiana",2020,19,1129,885.8,914.266661349882,914.266661349882,2020-05-06
"Louisiana",2020,20,1105,872.2,920.062863445974,920.062863445974,2020-05-13
"Louisiana",2020,21,1053,865,908.405062568069,908.405062568069,2020-05-20
"Louisiana",2020,22,1054,873.2,909.306600235562,909.306600235562,2020-05-27
"Louisiana",2020,23,1016,905,894.328543296775,894.328543296775,2020-06-03
"Louisiana",2020,24,951,854.6,920.782453709922,920.782453709922,2020-06-10
"Louisiana",2020,25,1004,825.4,934.938867261305,934.938867261305,2020-06-17
"Louisiana",2020,26,998,847,916.648122699953,916.648122699953,2020-06-24
"Louisiana",2020,27,985,837.6,909.911590141539,909.911590141539,2020-07-01
"Louisiana",2020,28,1061,859.6,904.41786670421,904.41786670421,2020-07-08
"Louisiana",2020,29,1152,846.6,905.032864207091,905.032864207091,2020-07-15
"Louisiana",2020,30,1213,836,885.53788268311,885.53788268311,2020-07-22
"Louisiana",2020,31,1205,843.4,886.597247085243,886.597247085243,2020-07-29
"Louisiana",2020,32,1243,837.4,884.24710289962,884.24710289962,2020-08-05
"Louisiana",2020,33,1181,864.6,881.81630596889,881.81630596889,2020-08-12
"Louisiana",2020,34,1132,851.6,887.890090140779,887.890090140779,2020-08-19
"Louisiana",2020,35,1098,865,892.960610626106,892.960610626106,2020-08-26
"Louisiana",2020,36,1110,822.6,892.130910914711,892.130910914711,2020-09-02
"Louisiana",2020,37,1027,901,891.709763699234,891.709763699234,2020-09-09
"Louisiana",2020,38,1040,878,899.167223626483,899.167223626483,2020-09-16
"Louisiana",2020,39,991,833.8,905.475837956822,905.475837956822,2020-09-23
"Louisiana",2020,40,1036,876.2,909.208914569158,909.208914569158,2020-09-30
"Louisiana",2020,41,1044,870.2,900.801656335692,900.801656335692,2020-10-07
"Louisiana",2020,42,991,907,918.817586408169,918.817586408169,2020-10-14
"Louisiana",2020,43,1008,860.2,931.887088747085,931.887088747085,2020-10-21
"Louisiana",2020,44,951,885,934.367098347698,934.367098347698,2020-10-28
"Louisiana",2020,45,1052,946.8,993.191993233049,993.191993233049,2020-11-04
"Louisiana",2020,46,1056,924.4,1022.22364314478,1022.22364314478,2020-11-11
"Louisiana",2020,47,1068,897.2,1043.56363544213,1043.56363544213,2020-11-18
"Louisiana",2020,48,1084,944.6,1059.84276050711,1059.84276050711,2020-11-25
"Louisiana",2020,49,1103,984.4,1059.26962389701,1059.26962389701,2020-12-02
"Louisiana",2020,50,1238,965.6,1022.46302320918,1022.46302320918,2020-12-09
"Louisiana",2020,51,1207,992.8,1037.48132804641,1037.48132804641,2020-12-16
"Louisiana",2020,52,1240,1011.4,1059.58741906098,1059.58741906098,2020-12-23
"Louisiana",2020,53,1251,NA,1059.36454028925,1059.36454028925,2020-12-30
"Louisiana",2021,1,1402,1080.6,1063.91405497508,1129.77093321958,2021-01-01
"Louisiana",2021,2,1409,1084.4,1069.47651495019,1130.43030030742,2021-01-08
"Louisiana",2021,3,1363,1082.2,1052.55503276701,1139.94867249818,2021-01-15
"Louisiana",2021,4,1252,993.2,1039.3170466178,1117.64157758775,2021-01-22
"Louisiana",2021,5,1202,981.2,1046.07440750031,1100.718620984,2021-01-29
"Louisiana",2021,6,1165,1006.4,1079.42998157872,1080.69417677289,2021-02-05
"Louisiana",2021,7,1162,967.6,1075.79143655616,1005.29730316628,2021-02-12
"Louisiana",2021,8,1107,954.8,1069.21985504172,999.984225087186,2021-02-19
"Louisiana",2021,9,1077,925.4,1080.36366840021,990.083190180287,2021-02-26
"Louisiana",2021,10,1050,921.8,1041.35761456454,980.307218898422,2021-03-05
"Louisiana",2021,11,1006,929.2,1230.88581621587,975.69671380155,2021-03-12
"Louisiana",2021,12,1024,933.8,1325.54486871901,964.859990226493,2021-03-19
"Louisiana",2021,13,990,928.6,1423.80074509991,946.769897650021,2021-03-26
"Louisiana",2021,14,970,923.8,1486.68518133547,943.391785362708,2021-04-02
"Louisiana",2021,15,973,869.6,1521.42632098387,928.833027278902,2021-04-09
"Louisiana",2021,16,999,865.4,1465.62694521217,924.476212311882,2021-04-16
"Louisiana",2021,17,998,911.2,1395.14781958577,921.067709704041,2021-04-23
"Louisiana",2021,18,957,856.8,1307.35553610323,913.162270857498,2021-04-30
"Louisiana",2021,19,939,885.8,1240.49893643812,914.266661349882,2021-05-07
"Louisiana",2021,20,966,872.2,1182.4086816948,920.062863445974,2021-05-14
"Louisiana",2021,21,934,865,1167.22808135933,908.405062568069,2021-05-21
"Louisiana",2021,22,1003,873.2,1140.75355878182,909.306600235562,2021-05-28
